url,use_of_ip,abnormal_url,count_.,count_www,count_@,count_dir,count_embed_domain,short_url,count%,count?,count-,count=,url_length,count_https,count_http,hostname_length,sus_url,fd_length,tld_length,count_digits,count_letters,type_code
cancer.ucla.edu/Index.aspx?page=1086,0,0,3,0,0,1,0,0,0,1,0,1,36,0,0,0,0,10,-1,4,26,0
paypal.com.fr.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0d.a50598f04d34b4bf505687.ritualdeluna.com/confirmation/login.htm,0,0,13,0,0,2,0,0,0,0,1,0,131,0,0,0,1,12,-1,25,90,0
pioneer-railcorp.com/Subsidiaries/PRS/prs.htm,0,0,2,0,0,3,0,0,0,0,1,0,45,0,0,0,0,12,-1,0,39,0
http://poker-bets.net/artcles/poker-basic/52-history-of-poker-game,0,1,1,0,0,3,0,0,0,0,6,0,66,0,1,14,0,7,3,2,51,1
http://www.akordeonlublin.pl/index.php?option=com_content&view=article&id=2&Itemid=8,0,1,3,1,0,1,0,0,0,1,0,4,84,0,1,21,0,9,2,2,66,1
en.wikipedia.org/wiki/Sofa_(Canadian_band),0,0,2,0,0,2,0,0,0,0,0,0,42,0,0,0,0,4,-1,0,34,0
bostonathenaeum.org/node/61,0,0,1,0,0,2,0,0,0,0,0,0,27,0,0,0,0,4,-1,2,22,0
http://correios.com.br/sobre-correios/a-empresa/quem-somos/estrutura-organizacional,0,1,2,0,0,4,0,0,0,0,4,0,83,0,1,15,0,14,6,0,70,0
municipalfarmkc.com/,0,0,1,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,-1,0,18,0
login-to-paypal.amin-telecom.pk,0,0,2,0,0,0,0,0,0,0,3,0,31,0,0,0,1,0,-1,0,26,1
cinema.ucla.edu/collections/african-american,0,0,2,0,0,2,0,0,0,0,1,0,44,0,0,0,0,11,-1,0,39,0
sites.asiasociety.org/asianjourneys/timeline/,0,0,2,0,0,3,0,0,0,0,0,0,45,0,0,0,0,13,-1,0,40,0
ae911truth.net/supporters.php?g=_ARCHSONLY_,0,0,2,0,0,1,0,0,0,1,0,1,43,0,0,0,0,14,-1,3,33,0
www.zeos.de/products/zen/index-en.html,0,0,3,1,0,3,0,0,0,0,1,0,38,0,0,0,0,8,-1,0,31,1
flickr.com/groups/leonard_cohen/,0,0,1,0,0,3,0,0,0,0,0,0,32,0,0,0,0,6,-1,0,27,0
https://docs.google.com/presentation/d/e/2PACX-1vTBrsCxbP344PdJABD8YynGerGADoq1DbH7gysqb3LSE5y_-AR1F-Xwlz0Px8xFmHcO1K4WLwoVp0sQ/pub?start=false&amp;loop=false&amp;delayms=3000,0,1,2,0,0,5,0,0,0,1,3,3,175,1,1,15,0,12,3,20,133,0
domino.research.ibm.com/comm/research_people.nsf/pages/bergmanl.index.html,0,0,6,0,0,4,0,0,0,0,0,0,74,0,0,0,0,4,-1,0,63,0
utahcountymom.com/,0,0,1,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,-1,0,16,0
http://bongda88.info/nhung-diem-nhan-trong-tran-dai-chien-giua-barcelona-voi-atletico-madrid/,0,1,1,0,0,2,0,0,0,0,11,0,93,0,1,13,0,71,4,2,74,0
tilleysmagazines.homestead.com/18eighteenshowroom.html,0,0,3,0,0,1,0,0,0,0,0,0,54,0,0,0,0,23,-1,2,48,0
aboutbritain.com/counties/moray.asp,0,0,2,0,0,2,0,0,0,0,0,0,35,0,0,0,0,8,-1,0,31,0
gpo.gov/fdsys/pkg/CDIR-1997-06-04/html/CDIR-1997-06-04-PRESSGALLERIES-4.htm,0,0,2,0,0,5,0,0,0,0,8,0,75,0,0,0,0,5,-1,17,43,0
https://www-sbisec-co-jp.docdart.com/ETGate/,0,1,2,1,0,2,0,1,0,0,3,0,44,1,1,28,0,6,3,0,34,0
http://torcache.net/torrent/723F3063609C60EBB759B38DA5CE3F71CB8000A6.torrent?title=[kickass.to]the.flash.2014.s01e21.grodd.lives.1080p.web.dl.dd5.1.h.264.yfn,0,1,16,0,0,2,0,0,0,1,0,1,157,0,1,12,0,7,3,43,89,0
tw.linkedin.com/,0,0,2,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,-1,0,13,0
nationalparkstraveler.com/2009/07/update-sylvatic-plague-and-tularemia-afflict-prairie-dogs-badlands-national-park,0,0,1,0,0,3,0,0,0,0,10,0,114,0,0,0,1,4,-1,6,94,0
msdn.microsoft.com/en-us/library/aa260529(VS.60).aspx,0,0,4,0,0,3,0,1,0,0,1,0,53,0,0,0,0,5,-1,8,35,1
http://halalreturns.com/index.php?view=article&catid=53:residential-help&id=82:university-islamic-rate-calculator&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=61,0,1,2,0,0,1,0,0,0,1,4,9,186,0,1,16,0,9,3,7,148,1
goldbook.ca/pont-viau-qc/funeral-homes/alfred-dallaire-memoria-1188202/,0,0,1,0,0,4,0,0,0,0,6,0,71,0,0,0,0,12,-1,7,53,0
www.angelfire.com/fl2/nuetralforum/,0,0,2,1,0,3,0,0,0,0,0,0,35,0,0,0,0,3,-1,1,29,1
myspace.com/alexpardee,0,0,1,0,0,1,0,0,0,0,0,0,22,0,0,0,0,10,-1,0,20,0
http://mo-artworks.com/portfolio?setLang=en-GB,0,1,1,0,0,1,0,0,0,1,2,1,46,0,1,15,0,9,3,0,37,1
smudailymustang.com/?tag=pony-up,0,0,1,0,0,1,0,0,0,1,1,1,32,0,0,0,0,0,-1,0,27,0
https://dhgngjh85676495mh.weebly.com/,0,1,2,0,0,1,0,0,0,0,0,0,37,1,1,28,0,0,3,8,23,0
http://www.lebensmittel-ueberwachung.de/index.php/aktuelles/rechtliches.1,0,1,4,1,0,3,0,0,0,0,1,0,73,0,1,32,0,9,2,1,61,1
en.wikipedia.org/wiki/Indie_music_scenes,0,0,2,0,0,2,0,0,0,0,0,0,40,0,0,0,0,4,-1,0,34,0
http://yhc-home-panel.gvaz.net/hiddenbin/boatnet.arm,0,1,3,0,0,2,0,0,0,0,2,0,52,0,1,23,0,9,3,0,42,0
evri.com/location/christopher-s.-bond-bridge-kansas-city-0xf88f6,0,0,2,0,0,2,0,0,0,0,6,0,64,0,0,0,0,8,-1,4,50,0
en.wikipedia.org/wiki/USS_Dawn,0,0,2,0,0,2,0,0,0,0,0,0,30,0,0,0,0,4,-1,0,25,0
mylife.com/morinstephane,0,0,1,0,0,1,0,0,0,0,0,0,24,0,0,0,0,13,-1,0,22,0
en.wikipedia.org/wiki/National_Catholic_Reporter,0,0,2,0,0,2,0,0,0,0,0,0,48,0,0,0,0,4,-1,0,42,0
musicstack.com/album/bonnie_pointer/bonnie_pointer,0,0,1,0,0,3,0,0,0,0,0,0,50,0,0,0,0,5,-1,0,44,0
www.topix.com/rss/business/waste-management.xml,0,0,3,1,0,3,0,1,0,0,1,0,47,0,0,0,0,3,-1,0,40,1
sirc.ca/news_view.cfm?id=23655&search=&show=&month=9&year=2008&search_where=,0,0,2,0,0,1,0,0,0,1,0,6,76,0,0,0,0,13,-1,10,49,0
www.fas.usda.gov/cots/cotton.html,0,0,4,1,0,2,0,0,0,0,0,0,33,0,0,0,0,4,-1,0,27,1
en-pi.facebook.com/people/John-Comeau/100000104685316,0,0,2,0,0,3,0,0,0,0,2,0,53,0,0,0,0,6,-1,15,31,0
kdcapital.com/Machines.cfm/ID/4009,0,0,2,0,0,3,0,0,0,0,0,0,34,0,0,0,0,12,-1,4,25,0
archives.mcgill.ca/public/hist_people/abbott/mabbott.htm,0,0,3,0,0,4,0,0,0,0,0,0,56,0,0,0,0,6,-1,0,48,0
https://bodex.ro/netbn.csecbn/mynetbnksnnp/,0,1,2,0,0,3,0,0,0,0,0,0,43,1,1,8,0,12,2,0,35,0
electronics.howstuffworks.com/gadgets/travel/pda.htm,0,0,3,0,0,3,0,0,0,0,0,0,52,0,0,0,0,7,-1,0,46,1
amazon.com/Electric-Power-Distribution-Handbook-Engineering/dp/0849317916,0,0,1,0,0,3,0,0,0,0,4,0,73,0,0,0,0,48,-1,10,55,0
http://45.131.64.210/hiddenbin/Space.arm5,1,1,4,0,0,2,0,0,0,0,0,0,41,0,1,13,0,9,-1,11,21,0
discogs.com/Gilles-Vigneault-JAi-Plant%C3%A9-Un-Ch%C3%AAne/release/1705885,0,0,1,0,0,3,0,0,4,0,5,0,74,0,0,0,0,46,-1,10,51,0
fearbeneath.com/2008/12/grisly-shark-massacre-report-from-somalia/,0,0,1,0,0,4,0,0,0,0,5,0,66,0,0,0,0,4,-1,6,50,0
http://125.41.223.203:59487/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,34,0,1,20,0,6,-1,16,9,1
snowcaptraffic.com/records/robby,0,0,1,0,0,2,0,0,0,0,0,0,32,0,0,0,0,7,-1,0,29,0
http://117.209.125.164:37268/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,35,0,1,21,0,6,-1,17,9,1
http://www.bedfordi-kan.co.uk/clients-directory/testimonials/62-claire-antony-company,0,1,3,1,0,3,0,0,0,0,5,0,85,0,1,22,0,17,5,2,69,1
http://www.tomaspaulik.cz/index.html?device=desktop,0,1,3,1,0,1,0,0,0,1,0,1,51,0,1,18,0,10,2,0,42,1
http://196.251.69.241/00101010101001/morte.arm6,1,1,4,0,0,2,0,0,0,0,0,0,47,0,1,14,0,14,-1,26,12,0
http://115.63.230.61:59532/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,33,0,1,19,0,6,-1,15,9,1
www.paylinan02.byethost7.com/,0,0,3,1,0,1,0,0,0,0,0,0,29,0,0,0,0,0,-1,3,22,0
linkedin.com/pub/barbara-graham/15/953/198,0,0,1,0,0,5,0,0,0,0,1,0,42,0,0,0,0,3,-1,8,27,0
twitter.com/TacoBellCanada,0,0,1,0,0,1,0,0,0,0,0,0,26,0,0,0,0,14,-1,0,24,0
http://www.italsolution.com/agroindustria/olio-extra-vergine.html,0,1,3,1,0,2,0,0,0,0,2,0,65,0,1,20,0,13,3,0,55,1
http://extratorrent.cc/torrent_download/4189652/PornstarsPunishment+-+Krissy+Lynn+-+Cathartic+Anal+Coitus+%2805.13.2015%29.torrent,0,1,4,0,0,3,0,0,2,0,2,0,130,0,1,15,0,16,2,19,88,1
http://comoliberarhuawei.com/mon/id/pst/b234f/,0,1,1,0,0,5,0,0,0,0,0,0,46,0,1,21,0,3,3,3,34,1
https://mitsui-jyuku.mixh.jp/uploads/2951q2w3ez1x2c3.exe,0,1,3,0,0,2,0,0,0,0,1,0,56,1,1,20,0,7,2,9,38,1
ebay.com/itm/KEN-HAGER-woodturner-Black-Locust-Walnut-WOOD-BOWL-/370468140646,0,0,1,0,0,3,0,0,0,0,8,0,77,0,0,0,0,3,-1,12,53,0
registro-cielo.onlinewebshop.net/ciel0/cadastro.html,0,0,3,0,0,2,0,0,0,0,1,0,52,0,0,0,0,5,-1,1,45,0
https://v-vpass-jp.pm300.net/?convert=Jt8ppJlB5FJGOT1Uj9zx4mtZ,0,1,2,0,0,1,0,0,0,1,2,1,62,1,1,20,0,0,3,8,44,0
spdg1.sci.shizuoka.ac.jp/f77chk/indexe.html,0,0,5,0,0,2,0,0,0,0,0,0,43,0,0,0,0,6,-1,3,33,1
http://telegraf.com.ua/ukraina/mestnyiy/1887741-za-sutki-pod-ogon-boevikov-popali-neskolko-naselennyih-punktov.html,0,1,3,0,0,3,0,0,0,0,9,0,115,0,1,15,0,7,6,7,90,0
boern-fourm.tk/login.asp?ref=us.battle.net/account/management/index.xml,0,0,5,0,0,1,0,0,0,1,1,1,71,0,0,0,1,9,-1,0,59,0
ebay.com/sch/i.html?_nkw=Genevieve+Bujold+-nude,0,0,2,0,0,2,0,0,0,1,1,1,47,0,0,0,0,3,-1,0,37,0
linkedin.com/company/abandon-interactive-entertainment,0,0,1,0,0,2,0,0,0,0,2,0,54,0,0,0,0,7,-1,0,49,0
http://www.salsven.com/index.php?option=com_content&view=article&id=68&Itemid=55,0,1,3,1,0,1,0,0,0,1,0,4,80,0,1,15,0,9,3,4,60,1
linkedin.com/company/niman-ranch,0,0,1,0,0,2,0,0,0,0,1,0,32,0,0,0,0,7,-1,0,28,0
users.eastlink.ca/~othen/video.htm,0,0,3,0,0,2,0,0,0,0,0,0,34,0,0,0,0,6,-1,0,28,0
http://caruscomm.de/index.php?option=com_content&view=article&id=54:caruscomm-betreut-landkreis-wetterau&catid=36:aktuelles&Itemid=59,0,1,2,0,0,1,0,0,0,1,3,5,133,0,1,12,0,9,2,6,105,1
"'secure-runescape-services-forums-loginwebs.tk/m=forum/forums.ws17,18,810,63120405'",0,0,2,0,0,2,0,0,0,0,4,1,83,0,0,0,1,7,-1,15,54,0
http://www.qmcweb.com.br/index.php?option=com_user&view=register&lang=pt,0,1,4,1,0,1,0,0,0,1,0,3,72,0,1,17,0,9,6,0,57,1
instagram-logout.com,0,0,1,0,0,0,0,1,0,0,1,0,20,0,0,0,0,0,-1,0,18,1
https://docs.google.com/forms/d/e/1FAIpQLScp3r1kuO27EKS_GloYCpU1bLg5cmi5rzqs6gypCWvI_tJxrg/viewform?usp=send_form,0,1,2,0,0,5,0,0,0,1,0,1,113,1,1,15,0,5,3,9,89,0
progarchives.com/artist.asp?id=5422,0,0,2,0,0,1,0,0,0,1,0,1,35,0,0,0,0,10,-1,4,26,0
paris365days.com/2nd-district-bourse/,0,0,1,0,0,2,0,0,0,0,2,0,37,0,0,0,0,19,-1,4,28,0
61733paypal33767.techniicall.com/95375974524887594571?cmd=r5c6b656y526a606j45656g6s5y5z58614065696,0,0,2,0,0,1,0,0,0,1,0,1,98,0,0,0,0,20,-1,60,33,0
2stepsfromdeath.com/,0,0,1,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,-1,1,17,0
philippinesupermarkets.com/,0,0,1,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,-1,0,25,0
locatetv.com/listings/abc-family,0,0,1,0,0,2,0,0,0,0,1,0,32,0,0,0,0,8,-1,0,28,0
superpages.com/mo/kansas-city/,0,0,1,0,0,3,0,0,0,0,1,0,30,0,0,0,0,2,-1,0,25,0
http://mueblescomuneros.com/donde-estamos.html,0,1,2,0,0,1,0,0,0,0,1,0,46,0,1,20,0,18,3,0,39,1
xing.com/profile/Gary_Goldman,0,0,1,0,0,2,0,0,0,0,0,0,29,0,0,0,0,7,-1,0,25,0
http://www.develi.org.tr/index.php/sabit-basliklar/sabit-basliklar/75-develi-diyari-dergileri.html,0,1,5,1,0,4,0,0,0,0,5,0,98,0,1,17,0,9,6,2,79,1
tribox.jp/mail/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e53996c7e93a46562e7873dbf6c607bd843996c7e93a46562e7873dbf6c607bd84,0,0,2,0,0,2,0,0,0,1,1,2,182,0,0,0,1,4,-1,85,86,0
ncua.gov/,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,-1,0,7,0
https://coursera-assessments.s3.amazonaws.com/assessments/1721259757882/0340db30-ae68-43e3-ae3a-efb3ac28f725/microsoft.html,0,1,4,0,0,4,0,0,0,0,5,0,123,1,1,37,0,11,16,32,75,0
waheedson.com/09uk381/01.php,0,0,2,0,0,2,0,0,0,0,0,0,28,0,0,0,0,7,-1,7,17,0
http://185.97.113.40:47711/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,33,0,1,19,0,6,-1,15,9,1
us.battle.net.login.en.ppweb.asia/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,0,0,9,1,0,3,0,0,0,1,0,4,103,0,0,0,1,5,-1,1,80,0
youtube.com/watch?v=3g3CIbcbkRg,0,0,1,0,0,1,0,0,0,1,0,1,31,0,0,0,0,5,-1,2,25,0
w2.paypal.source.com.cgi.bin.dispatch.cg1bin.webscr-cmd.logzsubmitdispatchs52s7d83a01.guiadelcine.com.ar/update/e6154acf18a81b94c54aa1f262e0cb4e/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc4036c1a60bd236ec6e772b1d107bba894036c1a60bd236ec6e772b1d107bba89,0,0,13,0,0,3,0,0,0,1,2,2,312,0,0,0,1,6,-1,104,184,0
www.rayslab.com/password_manager/password_manager.html,0,0,3,1,0,2,0,0,0,0,0,0,54,0,0,0,0,16,-1,0,47,1
matters360.com/mks/index.php,0,0,2,0,0,2,0,0,0,0,0,0,28,0,0,0,0,3,-1,3,21,0
http://deboerschilders.nl/index.php/decoratietechniekakleuradvies,0,1,2,0,0,2,0,0,0,0,0,0,65,0,1,18,0,9,2,0,58,1
http://e-loquent.de/index.php/uebersicht.html,0,1,3,0,0,2,0,0,0,0,1,0,45,0,1,12,0,9,2,0,36,1
evri.com/person/jack-meagher-0x60530,0,0,1,0,0,2,0,0,0,0,2,0,36,0,0,0,0,6,-1,6,25,0
taesx.com/img/?app=com-d3&http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index,0,0,5,0,0,2,0,1,0,2,1,2,91,0,2,0,1,3,-1,2,66,0
biographi.ca/009004-119.01-e.php?&id_nbr=7949,0,0,3,0,0,1,0,0,0,1,2,1,45,0,0,0,0,19,-1,15,20,0
select.nytimes.com/gst/abstract.html?res=F50610FD345F177A93C3A8178DD85F428585F9,0,0,3,0,0,2,0,0,0,1,0,1,79,0,0,0,0,3,-1,27,45,0
paddypower.com/football/football-matches/premier-league,0,0,1,0,0,3,0,0,0,0,2,0,55,0,0,0,0,8,-1,0,49,0
uk.ask.com/wiki/1976_Republican_National_Convention,0,0,2,0,0,2,0,0,0,0,0,0,51,0,0,0,0,4,-1,4,40,0
cnm.edu.pe/plugins/content/bottombox/hip/,0,0,2,0,0,5,0,0,0,0,0,0,41,0,0,0,0,7,-1,0,34,0
flickr.com/photos/tatraskoda/5327196732/,0,0,1,0,0,4,0,0,0,0,0,0,40,0,0,0,0,6,-1,10,25,0
http://mylust.com/videos/134750/tight-arab-hooker-from-beirut-gets-hammered-doggystyle/,0,1,1,0,0,4,0,1,0,0,7,0,87,0,1,10,0,6,3,6,66,0
magical-secrets.com/artists/colescott,0,0,1,0,0,2,0,0,0,0,1,0,37,0,0,0,0,7,-1,0,33,0
maxpreps.com/athletes/sKI3-EV6dUSWH5c1ryp6lA/football-fall-08/profile-chester-brown.htm,0,0,2,0,0,4,0,0,0,0,5,0,87,0,0,0,0,8,-1,7,69,0
local.com/business/details/los-angeles-ca/dry-cleaning-laundry-international-union-local-no-52-afl-cio-50625831/,0,0,1,0,0,5,0,0,0,0,12,0,112,0,0,0,0,8,-1,10,84,0
http://125.46.213.4:44914/bin.sh,0,1,4,0,0,1,0,0,0,0,0,0,32,0,1,18,0,6,-1,14,9,1
https://raw.githubusercontent.com/zzreVva1/osu-maple/refs/heads/main/ExtremeInjector.exe,0,1,3,0,0,6,0,1,0,0,1,0,88,1,1,25,0,8,21,1,74,1
https://bit.ly/4gKuIYW,0,1,1,0,0,1,0,1,0,0,0,0,22,1,1,6,0,7,2,1,16,0
http://115.58.114.73:48333/i,0,1,3,0,0,1,0,0,0,0,0,0,28,0,1,19,0,1,-1,15,5,0
www.agdealer.com/kms,0,0,2,1,0,1,0,0,0,0,0,0,20,0,0,0,0,3,-1,0,17,1
hockey-reference.com/draft/NHL_1985_entry.html,0,0,2,0,0,2,0,0,0,0,1,0,46,0,0,0,0,5,-1,4,35,0
amazon.com/Minnie-Fisher-Cunningham-Suffragists-Politics/dp/0195122151,0,0,1,0,0,3,0,0,0,0,4,0,70,0,0,0,0,45,-1,10,52,0
youtube.com/watch?v=Kb-smm9mH-s,0,0,1,0,0,1,0,0,0,1,2,1,31,0,0,0,0,5,-1,1,24,0
https://img1.wsimg.com/blobby/go/aabc5eee-c1de-4817-92b9-f9e17352a5c7/downloads/ludirov.pdf,0,1,3,0,0,5,0,0,0,0,4,0,91,1,1,14,0,6,3,18,58,0
goducks.com/ViewArticle.dbml?DB_OEM_ID=500&ATCLID=221423,0,0,2,0,0,1,0,0,0,1,0,2,56,0,0,0,0,16,-1,9,38,0
http://111.42.102.70:35844/Mozi.m,0,1,4,0,0,1,0,0,0,0,0,0,33,0,1,19,0,6,-1,15,9,1
http://www.jjoz.com.au/one-week-deals/brisbane-return,0,1,3,1,0,2,0,0,0,0,3,0,53,0,1,15,0,14,6,0,42,1
notlame.com/FOXBORO_HOT_TUBS/Page_1/CDFOXBOROHOTTUBS1.html,0,0,2,0,0,3,0,0,0,0,0,0,58,0,0,0,0,16,-1,2,48,0
facebook.com/jeremiah.sullivan,0,0,2,0,0,1,0,0,0,0,0,0,30,0,0,0,0,17,-1,0,27,0
lootloo.net23.net,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,-1,2,13,1
www.coastt.org/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,0,0,3,1,0,3,0,0,0,1,1,3,185,0,0,0,1,3,-1,48,119,0
http://www.synshaltk.dk/x.txt,0,1,3,1,0,1,0,0,0,0,0,0,29,0,1,16,0,5,2,0,22,1
http://www.gemu-sedu.es/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5nZW11LXNlZHUuZXMvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NTI6Y29udGFjdG8mSXRlbWlkPTgw,0,1,3,1,0,1,0,0,0,1,1,3,192,0,1,16,0,9,2,21,156,1
barenakedislam.wordpress.com/2011/11/20/its-official-the-obama-regime-will-force-american-taxpayers-to-pay-the-monthly-salaries-of-terror-group-hamas/,0,0,2,0,0,5,0,0,0,0,17,0,150,0,0,0,0,4,-1,8,118,0
https://sites.google.com/view/utereue/home,0,1,2,0,0,3,0,0,0,0,0,0,42,1,1,16,0,4,3,0,34,0
myspace.com/jimtetlow,0,0,1,0,0,1,0,0,0,0,0,0,21,0,0,0,0,9,-1,0,19,0
hemmings.com/classifieds/dealer/pontiac/gto/?year=1967,0,0,1,0,0,5,0,0,0,1,0,1,54,0,0,0,0,11,-1,4,42,0
http://www.aluminiumspecials.nl/home-aluminium-specials.pdf,0,1,3,1,0,1,0,0,0,0,2,0,59,0,1,24,0,27,2,0,50,1
doroncreations.com,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,-1,0,17,1
paypal.com.cgi.bin.webscr.cmd.c70bbe41527861c2b97c3d1f6a850acfdd2fbb19a3d47242b071efa252ac216.hackers-planet.net/en/cgi-bin/cmd=_login_b97c3d1f6a850acfdd2fbb19a3d47242/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=4a3ab5bbb7845b80a29614249e62e1f2,0,0,8,0,0,4,0,0,0,1,2,4,250,0,0,0,1,2,-1,86,138,0
http://www.gallacher-sons.co.uk/index.php?view=detail&id=20&option=com_joomgallery&Itemid=57,0,1,4,1,0,1,0,0,0,1,1,4,92,0,1,24,0,9,5,4,70,1
https://lantikiradar.com/rice/onedri/one/,0,1,1,0,0,4,0,0,0,0,0,0,41,1,1,16,0,4,3,0,33,1
nytimes.com/2011/10/20/sports/baseball/world-series-arthur-rhodes-and-darren-oliver-have-a-lot-in-common.html,0,0,2,0,0,6,0,0,0,0,11,0,109,0,0,0,0,4,-1,8,82,0
http://spectrumclub.net/component/content/article/3-newsflash/42-newsflash-4?tmpl=component&print=1&page=,0,1,1,0,0,5,0,0,0,1,3,3,105,0,1,16,0,9,3,5,82,1
http://burger042.ddnsfree.com/av.sh,0,1,3,0,0,1,0,0,0,0,0,0,35,0,1,22,1,5,12,3,25,1
http://depositphotos.com/71155307/stock-photo-beautiful-young-woman.html?utm_source=subscription&utm_medium=email&utm_campaign=ru-freef30,0,1,2,0,0,2,0,0,0,1,5,3,137,0,1,17,1,8,3,10,106,0
mexicophonebooks.com/genealogy/news.html,0,0,2,0,0,2,0,0,0,0,0,0,40,0,0,0,0,9,-1,0,36,0
www-03.ibm.com/servers/eserver/zseries/zos/smpe/,0,0,2,1,0,6,0,0,0,0,1,0,48,0,0,0,0,7,-1,2,37,1
fanbase.com/IUPUI-Jaguars-Mens-Basketball-2000-01,0,0,1,0,0,1,0,0,0,0,5,0,49,0,0,0,0,37,-1,6,36,0
https://lokandkingsupportiveme.blogspot.com/,0,1,2,0,0,1,0,1,0,0,0,0,44,1,1,35,0,0,12,0,38,1
http://www.imd.net.my/training/trainingprogramlist/qams.html,0,1,4,1,0,3,0,0,0,0,0,0,60,0,1,14,0,8,6,0,50,1
maracelebrity.com/post/183979587/mylene-dinh-robic,0,0,1,0,0,3,0,0,0,0,2,0,50,0,0,0,0,4,-1,9,35,0
amazon.com/Block-Premium-Federal-State-eFile/dp/B0047UH1TW,0,0,1,0,0,3,0,0,0,0,4,0,58,0,0,0,0,33,-1,5,45,0
http://43.134.233.26/InteractiveLogin?continue=https://accounts.google.com/?&amp;ffgf=1&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.232.247&amp;ifkv=Af_xneFigGL6CeZwFTP6xsgwL_5ZqtQNIzhxVxya8NsHZGhI4-XvBk9Ps_GOXsLJkkFvXtW9ND_G,1,1,10,0,0,1,0,0,0,3,1,6,264,2,3,13,1,16,-1,37,181,0
https://www.educationforex.com/wp-includes/Requests/Exception/HTTP/1RED_TOKEN_ZAPIRA3_D498212/,0,1,2,1,0,6,0,1,0,0,1,0,94,1,1,22,0,11,3,8,71,1
freepages.genealogy.rootsweb.ancestry.com/~lowend/ogilvie/pafn03.htm,0,0,5,0,0,3,0,0,0,0,0,0,68,0,0,0,1,7,-1,2,57,0
www.bannister.org/software/simcoupe.htm,0,0,3,1,0,2,0,0,0,0,0,0,39,0,0,0,0,8,-1,0,34,1
http://www.radiovillage.eu/index.php/donate-page-xmfrom-the-heartxm/39-contatti.feed?type=rss,0,1,4,1,0,3,0,0,0,1,5,1,93,0,1,19,0,9,2,2,74,1
http://www.feuer-wehr.de/index.php?view=category&catid=66&option=com_joomgallery&Itemid=23,0,1,3,1,0,1,0,0,0,1,1,4,90,0,1,17,0,9,2,4,69,1
aerorfq.com/catalog.php?direction=NEXT&position=3168,0,0,2,0,0,1,0,0,0,1,0,2,52,0,0,0,0,11,-1,4,41,0
http://vps.01hostings.com/~amiritex/paypal-info.com/signin/webapps/mpp/home/customerprofile/3c104d0e8712180a80d5a8d9f36ae7d3/signin.php,0,1,4,0,0,9,0,0,0,0,1,0,135,0,1,18,1,9,3,23,94,1
comedycentral.com/videos/index.jhtml?videoId=11923&title=black-bush,0,0,2,0,0,2,0,0,0,1,1,2,67,0,0,0,0,6,-1,5,53,0
projects.latimes.com/hollywood/star-walk/dudley-moore/,0,0,2,0,0,4,0,0,0,0,2,0,54,0,0,0,0,9,-1,0,46,0
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=6&Family=Brault_2305&lng=en,0,0,3,0,0,1,0,0,0,1,0,3,83,0,0,0,0,28,-1,5,67,0
http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=14&Itemid=21,0,1,3,1,0,2,0,0,0,1,0,4,87,0,1,15,0,6,3,4,66,1
http://asociacionkaribu.org/index.php/karibu-ninos,0,1,2,0,0,2,0,0,0,0,1,0,50,0,1,20,0,9,3,0,42,1
funtrivia.com/en/Television/Young-And-The-Restless-The*-2706.html,0,0,2,0,0,3,0,0,0,0,5,0,65,0,0,0,0,2,-1,4,50,0
nextag.com/SITCOM-Furniture-Alison-Birch-669260860/prices-html,0,0,1,0,0,2,0,0,0,0,5,0,62,0,0,0,0,39,-1,9,45,0
